quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
471/2	0.5	30	29	7/8	7/8	4/2	1	1	1/8	1/8	1		1	55	G3	3	300
236	4.0	30	29	1	1	4/2	17	1	1	1	1		-1	53	F3	3	304
236	2.0	30	29	1	1	4/2	1	1	1/2	1/2	1		3	57	A3	3	301
238	2.0	30	29	3/2	3/2	4/2	1	1	1/2	1/2	1		3	57	A3	3	302
240	4.0	31	30	0	0	4/2	17	1	1	1	1		0	48	C3	3	313
241	0.5	31	30	1/4	1/4	4/2	1	1	1/8	1/8	1		0	60	C4	4	305
483/2	0.5	31	30	3/8	3/8	4/2	1	1	1/8	1/8	1		2	62	D4	4	306
242	1.0	31	30	1/2	1/2	4/2	1	1	1/4	1/4	1		-3	63	Eb4	4	307
243	0.5	31	30	3/4	3/4	4/2	1	1	1/8	1/8	1		2	62	D4	4	308
487/2	0.5	31	30	7/8	7/8	4/2	1	1	1/8	1/8	1		0	60	C4	4	309
244	4.0	31	30	1	1	4/2	17	1	1	1	1	1	1	43	G2	2	314
244	2.0	31	30	1	1	4/2	1	1	1/2	1/2	1		2	62	D4	4	310
246	1.0	31	30	3/2	3/2	4/2	1	1	1/4	1/4	1		2	62	D4	4	311
247	1.0	31	30	7/4	7/4	4/2	1	1	1/4	1/4	1		1	55	G3	3	312
248	4.0	32	31	0	0	4/2	17	1	1	1	1	-1	1	43	G2	2	328
248	0.5	32	31	0	0	4/2	1	1	1/8	1/8	1		-2	58	Bb3	3	315
497/2	0.5	32	31	1/8	1/8	4/2	1	1	1/8	1/8	1		3	57	A3	3	316
249	0.5	32	31	1/4	1/4	4/2	1	1	1/8	1/8	1		-2	58	Bb3	3	317
499/2	0.5	32	31	3/8	3/8	4/2	1	1	1/8	1/8	1		0	60	C4	4	318
250	0.5	32	31	1/2	1/2	4/2	1	1	1/8	1/8	1		2	62	D4	4	319
501/2	0.5	32	31	5/8	5/8	4/2	1	1	1/8	1/8	1		-2	58	Bb3	3	320
251	0.5	32	31	3/4	3/4	4/2	1	1	1/8	1/8	1		0	60	C4	4	321
503/2	0.5	32	31	7/8	7/8	4/2	1	1	1/8	1/8	1		2	62	D4	4	322
252	2.0	32	31	1	1	4/2	17	1	1/2	1/2	1		0	48	C3	3	329
252	1.0	32	31	1	1	4/2	1	1	1/4	1/4	1		-3	63	Eb4	4	323
253	1.0	32	31	5/4	5/4	4/2	1	1	1/4	1/4	1		0	60	C4	4	324
254	2.0	32	31	3/2	3/2	4/2	17	1	1/2	1/2	1		1	43	G2	2	330
254	1.0	32	31	3/2	3/2	4/2	1	1	1/4	1/4	1		2	62	D4	4	325
255	0.5	32	31	7/4	7/4	4/2	1	1	1/8	1/8	1		-2	58	Bb3	3	326
511/2	0.5	32	31	15/8	15/8	4/2	1	1	1/8	1/8	1		0	60	C4	4	327
256	2.0	33	32	0	0	4/2	17	1	1/2	1/2	1		2	50	D3	3	339
256	1.0	33	32	0	0	4/2	1	1	1/4	1/4	1		3	57	A3	3	331
257	1.0	33	32	1/4	1/4	4/2	1	1	1/4	1/4	1		3	57	A3	3	332
258	2.0	33	32	1/2	1/2	4/2	17	1	1/2	1/2	1	1	-2	46	Bb2	2	340
517/2	0.5	33	32	5/8	5/8	4/2	1	1	1/8	1/8	1		2	62	D4	4	333
259	0.5	33	32	3/4	3/4	4/2	1	1	1/8	1/8	1		2	62	D4	4	334
519/2	0.5	33	32	7/8	7/8	4/2	1	1	1/8	1/8	1		2	62	D4	4	335
260	1.0	33	32	1	1	4/2	17	1	1/4	1/4	1	-1	-2	46	Bb2	2	341
260	1.5	33	32	1	1	4/2	1	1	3/8	1/4	3/2		2	62	D4	4	336
261	1.0	33	32	5/4	5/4	4/2	17	1	1/4	1/4	1		0	48	C3	3	342
523/2	0.5	33	32	11/8	11/8	4/2	1	1	1/8	1/8	1		-2	58	Bb3	3	337
262	2.0	33	32	3/2	3/2	4/2	17	1	1/2	1/2	1		2	50	D3	3	343
262	2.0	33	32	3/2	3/2	4/2	1	1	1/2	1/2	1		3	57	A3	3	338
264	2.0	34	33	0	0	4/2	17	1	1/2	1/2	1		1	43	G2	2	348
264	2.0	34	33	0	0	4/2	1	1	1/2	1/2	1		1	55	G3	3	344
266	2.0	34	33	1/2	1/2	4/2	17	1	1/2	1/2	1		1	55	G3	3	349
267	1.0	34	33	3/4	3/4	4/2	1	1	1/4	1/4	1		2	62	D4	4	345
268	2.0	34	33	1	1	4/2	17	1	1/2	1/2	1		0	48	C3	3	350
268	3.0	34	33	1	1	4/2	1	1	3/4	1/2	3/2		4	64	E4	4	346
270	2.0	34	33	3/2	3/2	4/2	17	1	1/2	1/2	1		4	52	E3	3	351
271	1.0	34	33	7/4	7/4	4/2	1	1	1/4	1/4	1		1	55	G3	3	347
272	2.0	35	34	0	0	4/2	17	1	1/2	1/2	1		2	50	D3	3	357
272	1.5	35	34	0	0	4/2	1	1	3/8	1/4	3/2		3	57	A3	3	352
547/2	0.5	35	34	3/8	3/8	4/2	1	1	1/8	1/8	1		3	57	A3	3	353
274	2.0	35	34	1/2	1/2	4/2	17	1	1/2	1/2	1	1	1	43	G2	2	358
274	2.0	35	34	1/2	1/2	4/2	1	1	1/2	1/2	1		5	59	B3	3	354
276	2.0	35	34	1	1	4/2	17	1	1/2	1/2	1	-1	1	43	G2	2	359
276	2.0	35	34	1	1	4/2	1	1	1/2	1/2	1		5	59	B3	3	355
278	2.0	35	34	3/2	3/2	4/2	17	1	1/2	1/2	1		1	55	G3	3	360
279	1.0	35	34	7/4	7/4	4/2	1	1	1/4	1/4	1		2	62	D4	4	356
280	2.0	36	35	0	0	4/2	17	1	1/2	1/2	1		0	48	C3	3	366
280	3.0	36	35	0	0	4/2	1	1	3/4	1/2	3/2		0	60	C4	4	361
282	2.0	36	35	1/2	1/2	4/2	17	1	1/2	1/2	1		2	50	D3	3	367
283	1.0	36	35	3/4	3/4	4/2	1	1	1/4	1/4	1		3	57	A3	3	362
284	2.0	36	35	1	1	4/2	17	1	1/2	1/2	1		1	43	G2	2	368
284	1.0	36	35	1	1	4/2	1	1	1/4	1/4	1		5	59	B3	3	363
285	1.0	36	35	5/4	5/4	4/2	1	1	1/4	1/4	1		1	55	G3	3	364
286	2.0	36	35	3/2	3/2	4/2	17	1	1/2	1/2	1	1	2	50	D3	3	369
286	2.0	36	35	3/2	3/2	4/2	1	1	1/2	1/2	1		3	57	A3	3	365
288	2.0	37	36	0	0	4/2	17	1	1/2	1/2	1	-1	2	50	D3	3	374
288	2.0	37	36	0	0	4/2	1	1	1/2	1/2	1		3	57	A3	3	370
290	2.0	37	36	1/2	1/2	4/2	17	1	1/2	1/2	1		-2	46	Bb2	2	375
291	1.0	37	36	3/4	3/4	4/2	1	1	1/4	1/4	1		2	62	D4	4	371
292	4.0	37	36	1	1	4/2	17	1	1	1	1		-3	51	Eb3	3	376
292	3.0	37	36	1	1	4/2	1	1	3/4	1/2	3/2		-3	63	Eb4	4	372
295	1.0	37	36	7/4	7/4	4/2	1	1	1/4	1/4	1		2	62	D4	4	373
296	2.0	38	37	0	0	4/2	17	1	1/2	1/2	1		1	55	G3	3	386
296	1.0	38	37	0	0	4/2	1	1	1/4	1/4	1		0	60	C4	4	377
297	1.0	38	37	1/4	1/4	4/2	1	1	1/4	1/4	1		-2	58	Bb3	3	378
298	2.0	38	37	1/2	1/2	4/2	17	1	1/2	1/2	1		-1	53	F3	3	387
298	2.0	38	37	1/2	1/2	4/2	1	1	1/2	1/2	1		0	60	C4	4	379
300	4.0	38	37	1	1	4/2	17	1	1	1	1		-1	53	F3	3	388
300	1.0	38	37	1	1	4/2	1	1	1/4	1/4	1		0	60	C4	4	380
301	1.0	38	37	5/4	5/4	4/2	1	1	1/4	1/4	1		2	62	D4	4	381
302	1.0	38	37	3/2	3/2	4/2	1	1	1/4	1/4	1		2	62	D4	4	382
303	0.25	38	37	7/4	7/4	4/2	1	1	1/16	1/16	1		0	60	C4	4	383
1213/4	0.25	38	37	29/16	29/16	4/2	1	1	1/16	1/16	1		5	59	B3	3	384
607/2	0.5	38	37	15/8	15/8	4/2	1	1	1/8	1/8	1		3	57	A3	3	385
304	2.0	39	38	0	0	4/2	17	1	1/2	1/2	1		1	55	G3	3	396
304	1.0	39	38	0	0	4/2	1	1	1/4	1/4	1		5	59	B3	3	389
305	1.0	39	38	1/4	1/4	4/2	1	1	1/4	1/4	1		0	60	C4	4	390
306	2.0	39	38	1/2	1/2	4/2	17	1	1/2	1/2	1		1	43	G2	2	397
306	1.0	39	38	1/2	1/2	4/2	1	1	1/4	1/4	1		0	60	C4	4	391
307	1.0	39	38	3/4	3/4	4/2	1	1	1/4	1/4	1		5	59	B3	3	392
308	4.0	39	38	1	1	4/2	17	1	1	1	1		0	48	C3	3	398
308	2.0	39	38	1	1	4/2	1	1	1/2	1/2	1		0	60	C4	4	393
311	0.5	39	38	7/4	7/4	4/2	1	1	1/8	1/8	1		1	55	G3	3	394
623/2	0.5	39	38	15/8	15/8	4/2	1	1	1/8	1/8	1		3	57	A3	3	395
312	2.0	40	39	0	0	4/2	17	1	1/2	1/2	1		1	43	G2	2	405
312	1.0	40	39	0	0	4/2	1	1	1/4	1/4	1		-2	58	Bb3	3	399
313	0.5	40	39	1/4	1/4	4/2	1	1	1/8	1/8	1		-2	58	Bb3	3	400
627/2	0.5	40	39	3/8	3/8	4/2	1	1	1/8	1/8	1		0	60	C4	4	401
314	2.0	40	39	1/2	1/2	4/2	17	1	1/2	1/2	1		2	50	D3	3	406
314	2.0	40	39	1/2	1/2	4/2	1	1	1/2	1/2	1		3	57	A3	3	402
316	2.0	40	39	1	1	4/2	17	1	1/2	1/2	1		1	43	G2	2	407
316	2.0	40	39	1	1	4/2	1	1	1/2	1/2	1		1	55	G3	3	403
318	2.0	40	39	3/2	3/2	4/2	17	1	1/2	1/2	1		1	55	G3	3	408
319	1.0	40	39	7/4	7/4	4/2	1	1	1/4	1/4	1		2	62	D4	4	404
320	2.0	41	40	0	0	4/2	17	1	1/2	1/2	1		0	48	C3	3	413
320	3.0	41	40	0	0	4/2	1	1	3/4	1/2	3/2		4	64	E4	4	409
322	2.0	41	40	1/2	1/2	4/2	17	1	1/2	1/2	1		2	50	D3	3	414
323	1.0	41	40	3/4	3/4	4/2	1	1	1/4	1/4	1		3	57	A3	3	410
324	2.0	41	40	1	1	4/2	17	1	1/2	1/2	1		1	43	G2	2	415
324	3.0	41	40	1	1	4/2	1	1	3/4	1/2	3/2		5	59	B3	3	411
326	2.0	41	40	3/2	3/2	4/2	17	1	1/2	1/2	1		1	55	G3	3	416
327	1.0	41	40	7/4	7/4	4/2	1	1	1/4	1/4	1		2	62	D4	4	412
328	2.0	42	41	0	0	4/2	17	1	1/2	1/2	1		0	48	C3	3	423
328	2.0	42	41	0	0	4/2	1	1	1/2	1/2	1		0	60	C4	4	417
330	1.0	42	41	1/2	1/2	4/2	17	1	1/4	1/4	1		2	50	D3	3	424
330	1.0	42	41	1/2	1/2	4/2	1	1	1/4	1/4	1		3	57	A3	3	418
331	1.0	42	41	3/4	3/4	4/2	17	1	1/4	1/4	1		1	43	G2	2	425
331	0.5	42	41	3/4	3/4	4/2	1	1	1/8	1/8	1		5	59	B3	3	419
663/2	0.5	42	41	7/8	7/8	4/2	1	1	1/8	1/8	1		1	55	G3	3	420
332	4.0	42	41	1	1	4/2	17	1	1	1	1		2	50	D3	3	426
332	2.0	42	41	1	1	4/2	1	1	1/2	1/2	1		3	57	A3	3	421
334	2.0	42	41	3/2	3/2	4/2	1	1	1/2	1/2	1		3	57	A3	3	422
336	1.0	43	42	0	0	4/2	17	1	1/4	1/4	1		-2	58	Bb3	3	433
336	1.5	43	42	0	0	4/2	1	1	3/8	1/4	3/2		-2	58	Bb3	3	427
337	1.0	43	42	1/4	1/4	4/2	17	1	1/4	1/4	1		3	57	A3	3	434
675/2	0.5	43	42	3/8	3/8	4/2	1	1	1/8	1/8	1		-2	58	Bb3	3	428
338	1.0	43	42	1/2	1/2	4/2	17	1	1/4	1/4	1		1	55	G3	3	435
338	1.0	43	42	1/2	1/2	4/2	1	1	1/4	1/4	1		-2	58	Bb3	3	429
339	2.0	43	42	3/4	3/4	4/2	17	1	1/2	1/2	1		-1	53	F3	3	436
339	1.0	43	42	3/4	3/4	4/2	1	1	1/4	1/4	1	1	0	60	C4	4	430
340	1.0	43	42	1	1	4/2	1	1	1/4	1/4	1	-1	0	60	C4	4	431
341	1.0	43	42	5/4	5/4	4/2	17	1	1/4	1/4	1		-1	53	F3	3	437
341	1.0	43	42	5/4	5/4	4/2	1	1	1/4	1/4	1		0	60	C4	4	432
344	4.0	44	43	0	0	4/2	17	1	1	1	1		-2	46	Bb2	2	446
344	2.0	44	43	0	0	4/2	1	1	1/2	1/2	1		2	62	D4	4	438
346	1.0	44	43	1/2	1/2	4/2	1	1	1/4	1/4	1		2	62	D4	4	439
347	0.5	44	43	3/4	3/4	4/2	1	1	1/8	1/8	1		-2	58	Bb3	3	440
695/2	0.5	44	43	7/8	7/8	4/2	1	1	1/8	1/8	1		0	60	C4	4	441
348	2.0	44	43	1	1	4/2	17	1	1/2	1/2	1		-2	46	Bb2	2	447
348	1.0	44	43	1	1	4/2	1	1	1/4	1/4	1		2	62	D4	4	442
349	0.5	44	43	5/4	5/4	4/2	1	1	1/8	1/8	1		0	60	C4	4	443
699/2	0.5	44	43	11/8	11/8	4/2	1	1	1/8	1/8	1		-2	58	Bb3	3	444
350	2.0	44	43	3/2	3/2	4/2	17	1	1/2	1/2	1		-1	53	F3	3	448
350	2.0	44	43	3/2	3/2	4/2	1	1	1/2	1/2	1		0	60	C4	4	445
352	4.0	45	44	0	0	4/2	17	1	1	1	1		-1	53	F3	3	458
352	2.0	45	44	0	0	4/2	1	1	1/2	1/2	1		0	60	C4	4	449
354	1.0	45	44	1/2	1/2	4/2	1	1	1/4	1/4	1		0	60	C4	4	450
355	0.5	45	44	3/4	3/4	4/2	1	1	1/8	1/8	1		0	60	C4	4	451
711/2	0.5	45	44	7/8	7/8	4/2	1	1	1/8	1/8	1		0	60	C4	4	452
356	4.0	45	44	1	1	4/2	17	1	1	1	1		0	48	C3	3	459
356	1.5	45	44	1	1	4/2	1	1	3/8	1/4	3/2		4	64	E4	4	453
715/2	0.5	45	44	11/8	11/8	4/2	1	1	1/8	1/8	1		2	62	D4	4	454
358	0.5	45	44	3/2	3/2	4/2	1	1	1/8	1/8	1		0	60	C4	4	455
717/2	0.5	45	44	13/8	13/8	4/2	1	1	1/8	1/8	1		5	59	B3	3	456
359	1.0	45	44	7/4	7/4	4/2	1	1	1/4	1/4	1	1	5	59	B3	3	457
360	2.0	46	45	0	0	4/2	17	1	1/2	1/2	1	1	2	50	D3	3	464
360	1.0	46	45	0	0	4/2	1	1	1/4	1/4	1	-1	5	59	B3	3	460
361	1.0	46	45	1/4	1/4	4/2	1	1	1/4	1/4	1		3	57	A3	3	461
362	2.0	46	45	1/2	1/2	4/2	17	1	1/2	1/2	1	-1	2	50	D3	3	465
362	2.0	46	45	1/2	1/2	4/2	1	1	1/2	1/2	1		3	57	A3	3	462
364	4.0	46	45	1	1	4/2	17	1	1	1	1		1	43	G2	2	466
364	4.0	46	45	1	1	4/2	1	1	1	1	1		1	55	G3	3	463
368	2.0	47	46	0	0	4/2	17	1	1/2	1/2	1		0	48	C3	3	475
368	1.5	47	46	0	0	4/2	2	1	3/8	1/4	3/2		0	72	C5	5	467
739/2	0.5	47	46	3/8	3/8	4/2	2	1	1/8	1/8	1		1	67	G4	4	468
370	2.0	47	46	1/2	1/2	4/2	17	1	1/2	1/2	1		-1	41	F2	2	476
370	1.0	47	46	1/2	1/2	4/2	2	1	1/4	1/4	1		3	69	A4	4	469
371	0.5	47	46	3/4	3/4	4/2	2	1	1/8	1/8	1		-1	65	F4	4	470
743/2	0.5	47	46	7/8	7/8	4/2	2	1	1/8	1/8	1		-1	65	F4	4	471
372	4.0	47	46	1	1	4/2	17	1	1	1	1		0	48	C3	3	477
372	2.0	47	46	1	1	4/2	2	1	1/2	1/2	1		1	67	G4	4	472
374	1.0	47	46	3/2	3/2	4/2	2	1	1/4	1/4	1		1	67	G4	4	473
375	1.0	47	46	7/4	7/4	4/2	2	1	1/4	1/4	1		1	67	G4	4	474
376	4.0	48	47	0	0	4/2	17	1	1	1	1		0	48	C3	3	485
376	1.5	48	47	0	0	4/2	2	1	3/8	1/4	3/2		1	67	G4	4	478
755/2	0.5	48	47	3/8	3/8	4/2	2	1	1/8	1/8	1		4	64	E4	4	479
378	1.0	48	47	1/2	1/2	4/2	2	1	1/4	1/4	1		-1	65	F4	4	480
379	1.0	48	47	3/4	3/4	4/2	2	1	1/4	1/4	1		1	67	G4	4	481
380	4.0	48	47	1	1	4/2	17	1	1	1	1		-1	41	F2	2	486
380	2.0	48	47	1	1	4/2	2	1	1/2	1/2	1		3	69	A4	4	482
382	1.0	48	47	3/2	3/2	4/2	2	1	1/4	1/4	1		3	69	A4	4	483
767/2	0.5	48	47	15/8	15/8	4/2	2	1	1/8	1/8	1		0	72	C5	5	484
384	4.0	49	48	0	0	4/2	17	1	1	1	1		-2	46	Bb2	2	498
384	0.5	49	48	0	0	4/2	2	1	1/8	1/8	1		2	74	D5	5	487
769/2	0.5	49	48	1/8	1/8	4/2	2	1	1/8	1/8	1		0	72	C5	5	488
385	0.5	49	48	1/4	1/4	4/2	2	1	1/8	1/8	1		-2	70	Bb4	4	489
771/2	0.5	49	48	3/8	3/8	4/2	2	1	1/8	1/8	1		3	69	A4	4	490
386	2.0	49	48	1/2	1/2	4/2	2	1	1/2	1/2	1		-2	70	Bb4	4	491
388	4.0	49	48	1	1	4/2	17	1	1	1	1		-2	46	Bb2	2	499
388	1.0	49	48	1	1	4/2	2	1	1/4	1/4	1		-2	70	Bb4	4	492
389	0.5	49	48	5/4	5/4	4/2	2	1	1/8	1/8	1		-2	70	Bb4	4	493
779/2	0.5	49	48	11/8	11/8	4/2	2	1	1/8	1/8	1		0	72	C5	5	494
390	1.0	49	48	3/2	3/2	4/2	2	1	1/4	1/4	1		2	74	D5	5	495
391	0.5	49	48	7/4	7/4	4/2	2	1	1/8	1/8	1		0	72	C5	5	496
783/2	0.5	49	48	15/8	15/8	4/2	2	1	1/8	1/8	1		-2	70	Bb4	4	497
392	2.0	50	49	0	0	4/2	17	1	1/2	1/2	1		-1	53	F3	3	506
392	1.5	50	49	0	0	4/2	2	1	3/8	1/4	3/2		3	69	A4	4	500
787/2	0.5	50	49	3/8	3/8	4/2	2	1	1/8	1/8	1		3	69	A4	4	501
394	1.0	50	49	1/2	1/2	4/2	17	1	1/4	1/4	1		4	52	E3	3	507
394	1.0	50	49	1/2	1/2	4/2	2	1	1/4	1/4	1		0	72	C5	5	502
395	1.0	50	49	3/4	3/4	4/2	17	1	1/4	1/4	1		-1	53	F3	3	508
395	1.0	50	49	3/4	3/4	4/2	2	1	1/4	1/4	1		3	69	A4	4	503
396	2.0	50	49	1	1	4/2	17	1	1/2	1/2	1		2	50	D3	3	509
396	2.0	50	49	1	1	4/2	2	1	1/2	1/2	1		-1	65	F4	4	504
398	2.0	50	49	3/2	3/2	4/2	17	1	1/2	1/2	1		0	48	C3	3	510
398	2.0	50	49	3/2	3/2	4/2	2	1	1/2	1/2	1		1	67	G4	4	505
400	8.0	51	50	0	0	4/2	17	1	2	2	1		1	43	G2	2	516
400	2.0	51	50	0	0	4/2	1	1	1/2	1/2	1		5	59	B3	3	511
402	1.5	51	50	1/2	1/2	4/2	1	1	3/8	1/4	3/2		3	57	A3	3	512
807/2	0.5	51	50	7/8	7/8	4/2	1	1	1/8	1/8	1		1	55	G3	3	513
404	2.0	51	50	1	1	4/2	1	1	1/2	1/2	1		1	55	G3	3	514
407	1.0	51	50	7/4	7/4	4/2	1	1	1/4	1/4	1		5	59	B3	3	515
408	4.0	52	51	0	0	4/2	17	1	1	1	1		1	43	G2	2	529
408	1.0	52	51	0	0	4/2	1	1	1/4	1/4	1		2	62	D4	4	517
409	0.5	52	51	1/4	1/4	4/2	1	1	1/8	1/8	1		5	59	B3	3	518
819/2	0.5	52	51	3/8	3/8	4/2	1	1	1/8	1/8	1		5	59	B3	3	519
410	0.5	52	51	1/2	1/2	4/2	1	1	1/8	1/8	1		5	59	B3	3	520
821/2	0.5	52	51	5/8	5/8	4/2	1	1	1/8	1/8	1		3	57	A3	3	521
411	1.0	52	51	3/4	3/4	4/2	1	1	1/4	1/4	1	1	0	60	C4	4	522
412	4.0	52	51	1	1	4/2	17	1	1	1	1		1	43	G2	2	530
412	0.5	52	51	1	1	4/2	1	1	1/8	1/8	1	-1	0	60	C4	4	523
825/2	0.5	52	51	9/8	9/8	4/2	1	1	1/8	1/8	1		5	59	B3	3	524
413	1.0	52	51	5/4	5/4	4/2	1	1	1/4	1/4	1		5	59	B3	3	525
414	1.0	52	51	3/2	3/2	4/2	1	1	1/4	1/4	1		5	59	B3	3	526
415	0.5	52	51	7/4	7/4	4/2	1	1	1/8	1/8	1		3	57	A3	3	527
831/2	0.5	52	51	15/8	15/8	4/2	1	1	1/8	1/8	1		1	55	G3	3	528
416	2.0	53	52	0	0	4/2	17	1	1/2	1/2	1		2	50	D3	3	539
416	1.0	53	52	0	0	4/2	1	1	1/4	1/4	1		3	57	A3	3	531
417	1.0	53	52	1/4	1/4	4/2	1	1	1/4	1/4	1		3	57	A3	3	532
418	2.0	53	52	1/2	1/2	4/2	17	1	1/2	1/2	1		3	45	A2	2	540
418	1.0	53	52	1/2	1/2	4/2	1	1	1/4	1/4	1		4	64	E4	4	533
419	0.5	53	52	3/4	3/4	4/2	1	1	1/8	1/8	1		2	62	D4	4	534
839/2	0.5	53	52	7/8	7/8	4/2	1	1	1/8	1/8	1		0	60	C4	4	535
420	1.0	53	52	1	1	4/2	17	1	1/4	1/4	1		5	47	B2	2	541
420	1.5	53	52	1	1	4/2	1	1	3/8	1/4	3/2		5	59	B3	3	536
421	1.0	53	52	5/4	5/4	4/2	17	1	1/4	1/4	1		0	48	C3	3	542
843/2	0.5	53	52	11/8	11/8	4/2	1	1	1/8	1/8	1		3	57	A3	3	537
422	2.0	53	52	3/2	3/2	4/2	17	1	1/2	1/2	1		2	50	D3	3	543
422	2.0	53	52	3/2	3/2	4/2	1	1	1/2	1/2	1		3	57	A3	3	538
424	2.0	54	53	0	0	4/2	17	1	1/2	1/2	1		1	43	G2	2	550
424	2.0	54	53	0	0	4/2	1	1	1/2	1/2	1		1	55	G3	3	544
426	2.0	54	53	1/2	1/2	4/2	17	1	1/2	1/2	1		-2	46	Bb2	2	551
427	1.0	54	53	3/4	3/4	4/2	1	1	1/4	1/4	1		2	62	D4	4	545
428	4.0	54	53	1	1	4/2	17	1	1	1	1		-2	46	Bb2	2	552
428	2.0	54	53	1	1	4/2	1	1	1/2	1/2	1		2	62	D4	4	546
430	1.0	54	53	3/2	3/2	4/2	1	1	1/4	1/4	1		0	60	C4	4	547
431	0.5	54	53	7/4	7/4	4/2	1	1	1/8	1/8	1		-2	58	Bb3	3	548
863/2	0.5	54	53	15/8	15/8	4/2	1	1	1/8	1/8	1		-2	58	Bb3	3	549
432	4.0	55	54	0	0	4/2	17	1	1	1	1		-2	46	Bb2	2	559
432	2.0	55	54	0	0	4/2	1	1	1/2	1/2	1		5	59	B3	3	553
434	2.0	55	54	1/2	1/2	4/2	1	1	1/2	1/2	1		5	59	B3	3	554
436	4.0	55	54	1	1	4/2	17	1	1	1	1		-2	46	Bb2	2	560
873/2	0.5	55	54	9/8	9/8	4/2	1	1	1/8	1/8	1		2	62	D4	4	555
437	0.5	55	54	5/4	5/4	4/2	1	1	1/8	1/8	1		2	62	D4	4	556
875/2	0.5	55	54	11/8	11/8	4/2	1	1	1/8	1/8	1		0	60	C4	4	557
438	2.0	55	54	3/2	3/2	4/2	1	1	1/2	1/2	1		-2	58	Bb3	3	558
440	2.0	56	55	0	0	4/2	17	1	1/2	1/2	1	1	2	50	D3	3	570
440	1.0	56	55	0	0	4/2	1	1	1/4	1/4	1		3	57	A3	3	561
441	0.5	56	55	1/4	1/4	4/2	1	1	1/8	1/8	1		-1	53	F3	3	562
883/2	0.5	56	55	3/8	3/8	4/2	1	1	1/8	1/8	1		-1	53	F3	3	563
442	1.0	56	55	1/2	1/2	4/2	17	1	1/4	1/4	1	0	2	50	D3	3	571
442	1.5	56	55	1/2	1/2	4/2	1	1	3/8	1/4	3/2		1	55	G3	3	564
443	1.0	56	55	3/4	3/4	4/2	17	1	1/4	1/4	1	-1	2	50	D3	3	572
887/2	0.5	56	55	7/8	7/8	4/2	1	1	1/8	1/8	1		-1	53	F3	3	565
444	4.0	56	55	1	1	4/2	17	1	1	1	1		0	48	C3	3	573
444	2.0	56	55	1	1	4/2	1	1	1/2	1/2	1		1	55	G3	3	566
446	1.0	56	55	3/2	3/2	4/2	1	1	1/4	1/4	1		1	55	G3	3	567
447	0.5	56	55	7/4	7/4	4/2	1	1	1/8	1/8	1		0	60	C4	4	568
895/2	0.5	56	55	15/8	15/8	4/2	1	1	1/8	1/8	1		0	60	C4	4	569
448	4.0	57	56	0	0	4/2	17	1	1	1	1		1	43	G2	2	582
448	3.0	57	56	0	0	4/2	1	1	3/4	1/2	3/2		2	62	D4	4	574
451	0.5	57	56	3/4	3/4	4/2	1	1	1/8	1/8	1		0	60	C4	4	575
903/2	0.5	57	56	7/8	7/8	4/2	1	1	1/8	1/8	1		5	59	B3	3	576
452	2.0	57	56	1	1	4/2	17	1	1/2	1/2	1		0	48	C3	3	583
452	1.0	57	56	1	1	4/2	1	1	1/4	1/4	1		0	60	C4	4	577
453	1.0	57	56	5/4	5/4	4/2	1	1	1/4	1/4	1		0	60	C4	4	578
454	2.0	57	56	3/2	3/2	4/2	17	1	1/2	1/2	1		2	50	D3	3	584
454	1.0	57	56	3/2	3/2	4/2	1	1	1/4	1/4	1		3	57	A3	3	579
455	0.5	57	56	7/4	7/4	4/2	1	1	1/8	1/8	1		1	55	G3	3	580
911/2	0.5	57	56	15/8	15/8	4/2	1	1	1/8	1/8	1		3	57	A3	3	581
456	2.0	58	57	0	0	4/2	17	1	1/2	1/2	1		1	43	G2	2	592
456	1.0	58	57	0	0	4/2	1	1	1/4	1/4	1		5	59	B3	3	585
457	1.0	58	57	1/4	1/4	4/2	1	1	1/4	1/4	1		5	59	B3	3	586
458	2.0	58	57	1/2	1/2	4/2	17	1	1/2	1/2	1		2	50	D3	3	593
458	1.5	58	57	1/2	1/2	4/2	1	1	3/8	1/4	3/2		3	57	A3	3	587
919/2	0.5	58	57	7/8	7/8	4/2	1	1	1/8	1/8	1		6	54	F#3	3	588
460	2.0	58	57	1	1	4/2	17	1	1/2	1/2	1		4	52	E3	3	594
460	1.5	58	57	1	1	4/2	1	1	3/8	1/4	3/2		1	55	G3	3	589
923/2	0.5	58	57	11/8	11/8	4/2	1	1	1/8	1/8	1		4	52	E3	3	590
462	2.0	58	57	3/2	3/2	4/2	17	1	1/2	1/2	1		2	50	D3	3	595
462	2.0	58	57	3/2	3/2	4/2	1	1	1/2	1/2	1		3	57	A3	3	591
464	4.0	59	58	0	0	4/2	17	1	1	1	1		1	43	G2	2	600
464	4.0	59	58	0	0	4/2	1	1	1	1	1		1	55	G3	3	596
468	2.0	59	58	1	1	4/2	17	1	1/2	1/2	1		1	43	G2	2	601
469	1.0	59	58	5/4	5/4	4/2	2	1	1/4	1/4	1		2	62	D4	4	597
470	2.0	59	58	3/2	3/2	4/2	17	1	1/2	1/2	1		0	48	C3	3	602
470	1.5	59	58	3/2	3/2	4/2	2	1	3/8	1/4	3/2		4	64	E4	4	598
