mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	8.0	-1	4/2	2	0		1			firstMeasure	2
2	1	8	8.0	-1	4/2	2	0						3
3	2	16	8.0	-1	4/2	2	0						4
4	3	24	8.0	-1	4/2	2	0						5
5	4	32	8.0	-1	4/2	2	0						6
6	5	40	8.0	-1	4/2	2	0						7
7	6	48	8.0	-1	4/2	2	0						8
8	7	56	8.0	-1	4/2	2	0						9
9	8	64	8.0	-1	4/2	2	0						10
10	9	72	8.0	-1	4/2	2	0						11
11	10	80	8.0	-1	4/2	2	0						12
12	11	88	8.0	-1	4/2	2	0						13
13	12	96	8.0	-1	4/2	2	0						14
14	13	104	8.0	-1	4/2	2	0						15
15	14	112	8.0	-1	4/2	2	0					lastMeasure	-1
