mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
57	57	3/2	3/2	4/2	21	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
58	58	0	0	4/2	21	1	ii6}		G	I		ii6	ii		6				}	m	0	0	-1, 3, 2		2	-1
58	58	1/2	1/2	4/2	21	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
58	58	1	1	4/2	21	1	I|PAC		G	I		I	I					PAC		M	0	0	0, 4, 1		0	0
58	58	7/4	7/4	4/2	21	1	{		G	I									{		0	0				
59	59	0	0	4/2	21	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
60	60	0	0	4/2	21	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
60	60	1/2	1/2	4/2	21	1	iv6/ii		G	I		iv6/ii	iv		6		ii			m	0	0	-2, 2, 1		1	-2
60	60	1	1	4/2	21	1	V(4)/ii		G	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
60	60	7/4	7/4	4/2	21	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
61	61	0	0	2/2	21	1	i/ii|PAC}		G	I		i/ii	i				ii	PAC	}	m	0	0	2, -1, 3		2	2
62	62	0	0	6/2	21	1	I[I{		G	I	I	I	I						{	M	0	0	0, 4, 1		0	0
63	63	2	2	6/2	21	1	viio		G	I	I	viio	vii	o						o	0	0	5, 2, -1		5	5
64	64	0	0	6/2	21	1	I]}		G	I	I	I	I						}	M	0	0	0, 4, 1		0	0
64	64	3/2	3/2	6/2	21	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
64	64	2	2	6/2	21	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
64	64	5/2	5/2	6/2	21	1	V|HC		G	I		V	V					HC		M	0	0	1, 5, 2		1	1
65	65	0	0	6/2	21	1	I[I{		G	I	I	I	I						{	M	0	0	0, 4, 1		0	0
66	66	3/2	3/2	6/2	21	1	ii		G	I	I	ii	ii							m	0	0	2, -1, 3		2	2
67	67	0	0	6/2	21	1	I]		G	I	I	I	I							M	0	0	0, 4, 1		0	0
67	67	3/2	3/2	6/2	21	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
67	67	2	2	6/2	21	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
67	67	5/2	5/2	6/2	21	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
68	68	0	0	6/2	21	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
68	68	3/2	3/2	6/2	21	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
68	68	2	2	6/2	21	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
68	68	5/2	5/2	6/2	21	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
69	69	0	0	3/2	21	1	I|PAC}		G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
70	70	0	0	4/2	21	1	{		G	I									{		0	0				
71	71	0	0	4/2	21	1	}		G	I									}		0	0				
71	71	1/2	1/2	4/2	21	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
71	71	1	1	4/2	21	1	I|IAC		G	I		I	I					IAC		M	0	0	0, 4, 1		0	0
72	72	0	0	4/2	21	1	{		G	I									{		0	0				
73	73	1/4	1/4	4/2	21	1	I6/IV		G	I		I6/IV	I		6		IV			M	0	0	3, 0, -1		-1	3
73	73	1/2	1/2	4/2	21	1	ii6/IV		G	I		ii6/IV	ii		6		IV			m	0	0	-2, 2, 1		1	-2
73	73	3/4	3/4	4/2	21	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
73	73	1	1	4/2	21	1	I/IV		G	I		I/IV	I				IV			M	0	0	-1, 3, 0		-1	-1
74	74	0	0	4/2	21	1	ii6/IV		G	I		ii6/IV	ii		6		IV			m	0	0	-2, 2, 1		1	-2
74	74	1/2	1/2	4/2	21	1	I/IV		G	I		I/IV	I				IV			M	0	0	-1, 3, 0		-1	-1
74	74	3/2	3/2	4/2	21	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
74	74	7/4	7/4	4/2	21	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
75	75	0	0	4/2	21	1	I|IAC}		G	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
75	75	1	1	4/2	21	1	{		G	I									{		0	0				
76	76	0	0	4/2	21	1	V|HC}		G	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
76	76	1	1	4/2	21	1	{		G	I									{		0	0				
76	76	7/4	7/4	4/2	21	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
77	77	0	0	4/2	21	1	bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
77	77	3/2	3/2	4/2	21	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
78	78	0	0	4/2	21	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
78	78	3/4	3/4	4/2	21	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
78	78	1	1	4/2	21	1	IV(9)		G	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
78	78	5/4	5/4	4/2	21	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
78	78	3/2	3/2	4/2	21	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
79	79	0	0	2/2	21	1	I|PAC}		G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
79	79	1/2	1/2	2/2	21	1	{		G	I									{		0	0				
80	80	0	0	6/2	21	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
82	82	1	1	6/2	21	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
82	82	2	2	6/2	21	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
82	82	5/2	5/2	6/2	21	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
83	83	0	0	6/2	21	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
83	83	3/2	3/2	6/2	21	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
83	83	2	2	6/2	21	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
83	83	5/2	5/2	6/2	21	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
84	84	0	0	3/2	21	1	I|PAC}		G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
85	85	0	0	4/2	21	1	I/IV{		G	I		I/IV	I				IV		{	M	0	0	-1, 3, 0		-1	-1
86	86	0	0	4/2	21	1	}		G	I									}		0	0				
86	86	3/2	3/2	4/2	21	1	V/IV|HC		G	I		V/IV	V				IV	HC		M	0	0	0, 4, 1		0	0
87	87	0	0	4/2	21	1	iv/ii{		G	I		iv/ii	iv				ii		{	m	0	0	1, -2, 2		1	1
87	87	1/2	1/2	4/2	21	1	i/ii		G	I		i/ii	i				ii			m	0	0	2, -1, 3		2	2
87	87	1	1	4/2	21	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
88	88	0	0	4/2	21	1	I/ii|PAC}		G	I		I/ii	I				ii	PAC	}	M	0	0	2, 6, 3		2	2
88	88	1	1	4/2	21	1	V{		G	I		V	V						{	M	0	0	1, 5, 2		1	1
89	89	0	0	4/2	21	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
90	90	0	0	4/2	21	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
91	91	0	0	4/2	21	1	I}		G	I		I	I						}	M	0	0	0, 4, 1		0	0
91	91	1	1	4/2	21	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
91	91	5/4	5/4	4/2	21	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
91	91	3/2	3/2	4/2	21	1	I|PAC		G	I		I	I					PAC		M	0	0	0, 4, 1		0	0
92	92	0	0	4/2	21	1	I/IV{		G	I		I/IV	I				IV		{	M	0	0	-1, 3, 0		-1	-1
92	92	1	1	4/2	21	1	IV/IV		G	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
93	93	0	0	4/2	21	1	}		G	I									}		0	0				
93	93	1	1	4/2	21	1	V/IV{		G	I		V/IV	V				IV		{	M	0	0	0, 4, 1		0	0
94	94	0	0	4/2	21	1	I/IV		G	I		I/IV	I				IV			M	0	0	-1, 3, 0		-1	-1
94	94	1/2	1/2	4/2	21	1	i/ii		G	I		i/ii	i				ii			m	0	0	2, -1, 3		2	2
94	94	1	1	4/2	21	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
94	94	5/4	5/4	4/2	21	1	V(4)/ii		G	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
94	94	7/4	7/4	4/2	21	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
95	95	0	0	4/2	21	1	I/ii|PAC}		G	I		I/ii	I				ii	PAC	}	M	0	0	2, 6, 3		2	2
95	95	1	1	4/2	21	1	I{		G	I		I	I						{	M	0	0	0, 4, 1		0	0
97	97	0	0	4/2	21	1	i/i		G	I		i/i	i				i			m	0	0	0, -3, 1		0	0
98	98	0	0	4/2	21	1	V(64)/i}		G	I		V(64)/i	V			64	i		}	M	0	0	1, 0, -3		1	1
98	98	1/2	1/2	4/2	21	1	V/i|HC		G	I		V/i	V				i	HC		M	0	0	1, 5, 2		1	1
98	98	1	1	4/2	21	1	V{		G	I		V	V						{	M	0	0	1, 5, 2		1	1
99	99	0	0	4/2	21	1	}		G	I									}		0	0				
99	99	1/2	1/2	4/2	21	1	V6/V		G	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
99	99	1	1	4/2	21	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
99	99	3/2	3/2	4/2	21	1	V|HC		G	I		V	V					HC		M	0	0	1, 5, 2		1	1
100	100	0	0	4/2	21	1	{		G	I									{		0	0				
100	100	3/2	3/2	4/2	21	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
101	101	0	0	4/2	21	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
102	102	0	0	4/2	21	1	I|PAC}		G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
102	102	1	1	4/2	21	1	i{		G	I		i	i						{	m	0	0	0, -3, 1		0	0
103	103	0	0	4/2	21	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
103	103	1	1	4/2	21	1	ii/v		G	I		ii/v	ii				v			m	0	0	3, 0, 4		3	3
104	104	0	0	4/2	21	1	V7/v		G	I		V7/v	V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
104	104	1/2	1/2	4/2	21	1	V(6)/v		G	I		V(6)/v	V			6	v			M	0	0	2, 6, -2		2	2
104	104	1	1	4/2	21	1	VI/v		G	I		VI/v	VI				v			M	0	0	-3, 1, -2		-3	-3
104	104	3/2	3/2	4/2	21	1	iv6/v		G	I		iv6/v	iv		6		v			m	0	0	-3, 1, 0		0	-3
105	105	0	0	4/2	21	1	I(4)/v}		G	I		I(4)/v	I			4	v		}	M	0	0	1, 0, 2		1	1
105	105	1	1	4/2	21	1	I/v|PAC		G	I		I/v	I				v	PAC		M	0	0	1, 5, 2		1	1
